numero AMM;nom produit;identifiant usage; date decision;stade cultural min (BBCH);tade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;intervalle minimum entre applications (jour);
8500672;RIPCORD 0,5 EAT;Choux*Trt Part.Aer.*Mouches;;;;Retrait;0.5;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Cultures florales et plantes vertes*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Jardin d'amateur*Trt Part.Aer.*Insecticide (1);01/10/1997;;;Retrait;;;;;;;;;;;;;;
8500672;RIPCORD 0,5 EAT;Maïs doux*Trt Part.Aer.*Chenilles phytophages;;;;Retrait;0.6;L/hL;;;;;;;;;;;;
8500672;RIPCORD 0,5 EAT;Navet*Trt Part.Aer.*Coléoptères phytophages;;;;Retrait;0.5;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Pêcher - Abricotier*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Fruits à pépins*Trt Part.Aer.*Psylle(s) (1);;;;Retrait;1.2;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Prunier*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Rosier*Trt Part.Aer.*Pucerons;;;;Retrait;1.0;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500672;RIPCORD 0,5 EAT;Vigne*Trt Part.Aer.*Tordeuses de la grappe;;;;Retrait;0.6;L/hL;;;;30/11/2011;30/11/2012;;;;;;;
8500673;ALEGRO;Betterave industrielle et fourragère*Désherbage;;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500673;ALEGRO;Betterave potagère*Désherbage;;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500673;ALEGRO;Fraisier*Désherbage;;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500674;PULSAN TS;Choux*Trt Part.Aer.*Mildiou(s);06/02/2004;;;Retrait;;;;;;;;;;;;;;
8500674;PULSAN TS;Cultures ornementales*Trt Sol*Champignons (pythiacées);01/04/1990;;;Retrait;0.03;kg/m²;;;;;;;;;;;;
8500674;PULSAN TS;Pois écossés frais*Trt Sem. Plants*Champignons (pythiacées);06/02/2004;;;Retrait;0.125;kg/q;;;;;;;;;;;;
8500674;PULSAN TS;Pois*Trt Sem. Plants*Champignons (pythiacées) (1);06/02/2004;;;Retrait;0.125;kg/q;;;;;;;;;;;;
8500678;CORBEL EPI;Blé*Trt Part.Aer.*Oïdium(s);01/12/1987;;;Retrait;;;;;;;;;;;;;;
8500678;CORBEL EPI;Blé*Trt Part.Aer.*Rouille(s);01/12/1987;;;Retrait;;;;;;;;;;;;;;
8500679;AUROX;Avoine*Désherbage;01/11/1995;;;Retrait;1.9;L/ha;;;;;;;;;;;;
8500679;AUROX;Gazons de graminées*Désherbage;01/11/1995;;;Retrait;1.5;L/ha;;;;;;;;;;;;
8500679;AUROX;Graminées fourragères*Désherbage;01/11/1995;;;Retrait;1.5;L/ha;;;;;;;;;;;;
8500679;AUROX;Seigle*Désherbage;01/11/1995;;;Retrait;2.25;L/ha;;;;;;;;;;;;
8500679;AUROX;Blé*Désherbage;01/11/1995;;;Retrait;1.9;L/ha;;;;;;;;;;;;
8500679;AUROX;Blé*Désherbage;01/11/1995;;;Retrait;2.25;L/ha;;;;;;;;;;;;
8500679;AUROX;Orge*Désherbage;01/11/1995;;;Retrait;1.9;L/ha;;;;;;;;;;;;
8500679;AUROX;Orge*Désherbage;01/11/1995;;;Retrait;2.25;L/ha;;;;;;;;;;;;
8500680;KYTROL M A D;JEVI*Désherb. Total (1);01/10/1990;;;Retrait;60.0;L/ha;;;;;;;;;;;;
8500680;KYTROL M A D;JEVI*Désherbage*All. PJT, Cimet., Voies (1);01/10/1990;;;Retrait;20.0;L/ha;;;;;;;;;;;;
8500681;DELOX 50;JEVI*Désherb. Total (1);01/10/1990;;;Retrait;60.0;L/ha;;;;;;;;;;;;
8500681;DELOX 50;JEVI*Désherbage*All. PJT, Cimet., Voies (1);01/10/1990;;;Retrait;20.0;L/ha;;;;;;;;;;;;
8500682;AUROXEL;Seigle*Désherbage;01/11/1995;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500682;AUROXEL;Avoine*Désherbage;01/11/1995;;;Retrait;;;;;;;;;;;;;;
8500682;AUROXEL;Avoine*Désherbage;01/11/1995;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500682;AUROXEL;Blé*Désherbage;01/11/1995;;;Retrait;;;;;;;;;;;;;;
8500682;AUROXEL;Blé*Désherbage;01/11/1995;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500682;AUROXEL;Orge*Désherbage;01/11/1995;;;Retrait;;;;;;;;;;;;;;
8500682;AUROXEL;Orge*Désherbage;01/11/1995;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500093;CALLIO M 400;Avoine*Désherbage;;;;Retrait;2.0;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Blé*Désherbage;;;;Retrait;2.0;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Orge*Désherbage;;;;Retrait;2.0;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Riz*Désherbage;;;;Retrait;3.0;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Seigle*Désherbage;;;;Retrait;2.0;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Lin*Désherbage;;;;Retrait;0.4;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500093;CALLIO M 400;Lin*Désherbage;;;;Retrait;0.5;L/ha;;;;30/11/2011;30/11/2012;;;;;;;
8500094;IOTRILEX 240;Avoine*Désherbage;14/04/2009;;;Retrait;1.75;L/ha;;;;31/08/2009;31/08/2010;;;;;;;
8500094;IOTRILEX 240;Blé*Désherbage;;;;Retrait;1.75;L/ha;;;;31/08/2009;31/08/2010;;;;;;;
8500094;IOTRILEX 240;Oignon*Désherbage;;;;Retrait;2.6;L/ha;;;;31/08/2009;31/08/2010;;;;;;;
8500094;IOTRILEX 240;Orge*Désherbage;;;;Retrait;1.75;L/ha;;;;31/08/2009;31/08/2010;;;;;;;
8500094;IOTRILEX 240;Seigle*Désherbage;;;;Retrait;1.75;L/ha;;;;31/08/2009;31/08/2010;;;;;;;
8500100;TERPAL C;Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens;16/10/2006;;;Retrait;2.5;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500100;TERPAL C;Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens;;;;Retrait;2.5;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500103;DIAFOR;JEVI*Désherb. Total (1);01/10/1990;;;Retrait;80.0;L/ha;;;;;;;;;;;;
8500104;DIASSUR;JEVI*Désherb. Total (1);01/11/1995;;;Retrait;24.0;L/ha;;;;;;;;;;;;
8500111;TOPMEDIFAME;Betterave industrielle et fourragère*Désherbage;01/10/1988;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500111;TOPMEDIFAME;Betterave potagère*Désherbage;01/02/1989;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500118;ECOGENE ANTI TAUPES;Traitements généraux*Trt Répulsif*Taupe;;;;Retrait;;;;;;31/12/2006;31/12/2007;;;;;;;
8500118;ECOGENE ANTI TAUPES;Traitements généraux*Fumigation*Taupe;18/10/2006;;;Retrait;;;;;;;;;;;;;;
8500119;HARVADE 25 F;Pêcher - Abricotier*Trt Part.Aer.*Act. Chute Feuilles;18/10/2006;;;Retrait;;;;;;;;;;;;;;
8500119;HARVADE 25 F;Pomme de terre*Trt Part.Aer.*Défanage;;;;Retrait;4.0;L/ha;;;;;;;;;;;;
8500119;HARVADE 25 F;Tomate - Aubergine*Trt Part.Aer.*Act. Qual. Fruits;;;;Retrait;1.2;L/ha;;;;;;;;;;;;
8500119;HARVADE 25 F;Tournesol*Trt Part.Aer.*Dessiccation;;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500120;POLYDIAL S;Vigne*Trt Part.Aer.*Chenilles phytophages;01/11/1995;;;Retrait;1.2;L/ha;;;;;;;;;;;;
8500120;POLYDIAL S;Vigne*Trt Part.Aer.*Cicadelles (1);01/11/1995;;;Retrait;1.2;L/ha;;;;;;;;;;;;
8500120;POLYDIAL S;Vigne*Trt Part.Aer.*Tordeuses de la grappe;01/11/1995;;;Retrait;1.2;L/ha;;;;;;;;;;;;
8500130;PLICTRAN 80;Cucurbitacées à peau non comestible*Trt Part.Aer.*Acariens;01/02/1988;;;Retrait;0.038;kg/hL;;;;;;;;;;;;
8500130;PLICTRAN 80;Fruits à pépins*Trt Part.Aer.*Acariens et phytoptes;01/02/1988;;;Retrait;0.038;kg/hL;;;;;;;;;;;;
8500130;PLICTRAN 80;Rosier*Trt Part.Aer.*Acariens;01/02/1988;;;Retrait;0.038;kg/hL;;;;;;;;;;;;
8500130;PLICTRAN 80;Vigne*Trt Part.Aer.*Acariens;01/02/1988;;;Retrait;0.038;kg/hL;;;;;;;;;;;;
8500131;KELTHANE W 35 LITTORALE;Cucurbitacées à peau non comestible*Trt Part.Aer.*Acariens;01/11/1995;;;Retrait;1.5;kg/ha;;;;;;;;;;;;
8500131;KELTHANE W 35 LITTORALE;Fruits à pépins*Trt Part.Aer.*Acariens et phytoptes;01/11/1995;;;Retrait;0.15;kg/hL;;;;;;;;;;;;
8500131;KELTHANE W 35 LITTORALE;Rosier*Trt Part.Aer.*Acariens;01/11/1995;;;Retrait;1.5;kg/ha;;;;;;;;;;;;
8500131;KELTHANE W 35 LITTORALE;Soja*Trt Part.Aer.*Acariens;01/11/1995;;;Retrait;1.5;kg/ha;;;;;;;;;;;;
8500131;KELTHANE W 35 LITTORALE;Vigne*Trt Part.Aer.*Acariens;01/11/1995;;;Retrait;1.5;kg/ha;;;;;;;;;;;;
8500135;TOT HERB POUDRE;JEVI*Désherb. Total (1);01/11/1995;;;Retrait;20.0;kg/ha;;;;;;;;;;;;
8500135;TOT HERB POUDRE;JEVI*Désherbage*All. PJT, Cimet., Voies (1);01/11/1995;;;Retrait;10.0;kg/ha;;;;;;;;;;;;
8500136;HERTRASINE;JEVI*Désherb. Total (1);01/10/1990;;;Retrait;10.0;kg/ha;;;;;;;;;;;;
8500136;HERTRASINE;JEVI*Désherbage*All. PJT, Cimet., Voies (1);01/10/1990;;;Retrait;5.0;kg/ha;;;;;;;;;;;;
8500161;GERMINATE MG LIQUIDE;Blé*Trt Sem.*Champignons (autres que pythiacées);;;;Retrait;0.4;L/q;;;;;;;;;;;;
8500161;GERMINATE MG LIQUIDE;Céréales à paille*Trt Sem.*Mouches;;;;Retrait;0.4;L/q;;;;;;;;;;;;
8500161;GERMINATE MG LIQUIDE;Céréales à paille*Trt Sem.*Ravageurs du sol;;;;Retrait;0.4;L/q;;;;;;;;;;;;
8500161;GERMINATE MG LIQUIDE;Céréales à paille*Trt Sem.*Répulsif Corbeaux;;;;Retrait;0.4;L/q;;;;;;;;;;;;
8500161;GERMINATE MG LIQUIDE;Fruits à pépins*Trt Part.Aer.*Psylle(s) (1);;;;Retrait;;;;;;;;;;;;;;
8500163;PROBAN;Vigne*Trt Part.Aer.*Mildiou(s);;;;Retrait;5.0;kg/ha;;;;;;;;;;;;
8500166;SYSTHANE 12 E;Artichaut*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Carotte*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Cassissier*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Cerisier*Trt Part.Aer.*Moniliose(s) et pourriture grise;12/05/2015;;;Retrait;0.04;L/hL;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Cucurbitacées à peau comestible*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Cultures florales et plantes vertes*Trt Part.Aer.*Rouille(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Fraisier*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.5;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Cucurbitacées à peau non comestible*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Noyer*Trt Part.Aer.*Anthracnose(s);12/05/2015;;;Retrait;0.06;L/hL;;;2;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Pêcher - Abricotier*Trt Part.Aer.*Moniliose(s);12/05/2015;;;Retrait;0.04;L/hL;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Pêcher - Abricotier*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.05;L/hL;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Prunier*Trt Part.Aer.*Moniliose(s);12/05/2015;;;Retrait;0.04;L/hL;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Rosier*Trt Part.Aer.*Maladies des taches noires;12/05/2015;;;Retrait;0.4;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Rosier*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.4;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Rosier*Trt Part.Aer.*Rouille(s);12/05/2015;;;Retrait;0.4;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Tomate - Aubergine*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.6;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Vigne*Trt Part.Aer.*Black rot;12/05/2015;;;Retrait;0.24;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500166;SYSTHANE 12 E;Vigne*Trt Part.Aer.*Oïdium(s);12/05/2015;;;Retrait;0.24;L/ha;;;;31/05/2015;31/05/2016;;;;;;;
8500167;DIORANE L 500;Maïs*Désherbage;07/02/2003;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500167;DIORANE L 500;Fruits à pépins*Désherbage*Cult. Installées;07/02/2003;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500167;DIORANE L 500;Sorgho*Désherbage (1);07/02/2003;;;Retrait;2.0;L/ha;;;;;;;;;;;;
8500173;GARLON MICRON DOW;Prairies*Contrôle Broussaill.;01/11/1995;;;Retrait;0.8;L/hL;;;;;;;;;;;;
8500173;GARLON MICRON DOW;Traitements généraux*Dévital. Broussailles (1);01/11/1995;;;Retrait;0.8;L/hL;;;;;;;;;;;;
8500178;D CONCENTRE SUSPENSION LIQUIDE;JEVI*Désherb. Total (1);;;;Retrait;15.0;L/ha;;;;;;;;;;;;
8500178;D CONCENTRE SUSPENSION LIQUIDE;JEVI*Désherbage*All. PJT, Cimet., Voies (1);;;;Retrait;15.0;L/ha;;;;;;;;;;;;
8500179;OFAL 500 AUTOSUSPENSIBLE;Blé*Désherbage;06/02/2004;;;Retrait;2.3;L/ha;;;;;;;;;;;;
8500179;OFAL 500 AUTOSUSPENSIBLE;Orge*Désherbage;06/02/2004;;;Retrait;2.3;L/ha;;;;;;;;;;;;
8500181;SPICA DEBROUSSAILLANT;Prairies*Contrôle Broussaill.;01/11/1995;;;Retrait;1.25;L/hL;;;;;;;;;;;;
8500181;SPICA DEBROUSSAILLANT;Traitements généraux*Dévital. Broussailles (1);01/11/1995;;;Retrait;1.25;L/hL;;;;;;;;;;;;
8500182;NORSIL F2;Graminées fourragères*Trt Prod. Réc.*Conserv. ensilage;01/04/1989;;;Retrait;3.5;L/t;;;;;;;;;;;;
8500182;NORSIL F2;Légumineuses fourragères*Trt Prod. Réc.*Conserv. ensilage;01/04/1989;;;Retrait;5.0;L/t;;;;;;;;;;;;
8500183;METAREX;Traitements généraux*Trt Sol*Limaces et escargots;22/05/2015;;;Retrait;;;;;;30/11/2015;30/11/2016;;;;;;;
8500185;ATRASIM;Maïs*Désherbage;01/11/1995;;;Retrait;3.0;L/ha;;;;;;;;;;;;
8500185;ATRASIM;Fruits à pépins*Désherbage*Cult. Installées;;;;Retrait;6.0;L/ha;;;;;;;;;;;;
8500189;BENTROL L;Avoine*Désherbage;23/07/2007;;;Retrait;1.75;L/ha;;;;23/07/2008;23/08/2009;;;;;;;
8500189;BENTROL L;Blé*Désherbage;23/07/2007;;;Retrait;1.75;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500189;BENTROL L;Orge*Désherbage;23/07/2007;;;Retrait;1.75;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500189;BENTROL L;Poireau*Désherbage;23/07/2007;;;Retrait;2.5;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500189;BENTROL L;Seigle*Désherbage;23/07/2007;;;Retrait;1.75;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500189;BENTROL L;Oignon*Désherbage;23/07/2007;;;Retrait;0.8;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500189;BENTROL L;Oignon*Désherbage;23/07/2007;;;Retrait;2.6;L/ha;;;;23/07/2008;23/07/2009;;;;;;;
8500190;TEBUZATE EXTRA;Pomme de terre*Trt Tuber. Semences*Champignons (autres que pythiacées);01/11/1995;;;Retrait;0.8;L/hL;;;;;;;;;;;;
8500190;TEBUZATE EXTRA;Pomme de terre*Trt Tuber. Semences*Champignons (autres que pythiacées);01/11/1995;;;Retrait;20.0;L/hL;;;;;;;;;;;;
8500193;KARMEX FLO;Canne à sucre*Désherbage;09/10/2006;;;Retrait;2.25;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500193;KARMEX FLO;JEVI*Désherb. Total (1);09/10/2006;;;Retrait;;;;;;;;;;;;;;
8500197;PYRINEX 228;Vigne*Trt Part.Aer.*Tordeuses de la grappe;01/11/1995;;;Retrait;1.25;L/ha;;;;;;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Agrumes*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Arbres et arbustes*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Cultures florales et plantes vertes*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;5.0;L/ha;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Figuier*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Fruits à coque*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Jardin d'amateur*Trt Part.Aer.*Insecticide (1);01/11/1995;;;Retrait;3.0;L/hL;;;;;;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Kiwi*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Olivier*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Pêcher - Abricotier*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;0.5;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Rosier*Trt Part.Aer.*Pucerons;27/11/2007;;;Retrait;5.0;L/ha;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Traitements généraux*Trt Part.Aer.*Stad. Hivern. Ravageurs (1);27/11/2007;;;Retrait;3.0;L/hL;;;;30/05/2008;01/12/2008;;;;;;;
8500198;FISONS ANTI COCHENILLES ET TRAITEMENT D'HIVER;Vigne*Trt Part.Aer.*Cochenilles;27/11/2007;;;Retrait;5.0;L/ha;;;;30/05/2008;01/12/2008;;;;;;;
8500199;OLEOGETER;Agrumes*Trt Part.Aer.*Cochenilles;09/10/2006;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Arbres et arbustes*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Cultures florales et plantes vertes*Trt Part.Aer.*Cochenilles;;;;Retrait;5.0;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Figuier*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Fruits à coque*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Jardin d'amateur*Trt Part.Aer.*Insecticide (1);;;;Retrait;0.5;L/hL;;;;;;;;;;;;
8500199;OLEOGETER;Kiwi*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Olivier*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Pêcher - Abricotier*Trt Part.Aer.*Cochenilles;;;;Retrait;0.5;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Rosier*Trt Part.Aer.*Pucerons;;;;Retrait;5.0;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Traitements généraux*Trt Part.Aer.*Stad. Hivern. Ravageurs (1);;;;Retrait;0.3;L/hL;;;;31/12/2006;31/12/2007;;;;;;;
8500199;OLEOGETER;Vigne*Trt Part.Aer.*Cochenilles;;;;Retrait;5.0;L/ha;;;;31/12/2006;31/12/2007;;;;;;;
8500201;BARRIX;Betterave industrielle et fourragère*Désherbage;01/11/1995;;;Retrait;5.0;L/ha;;;;;;;;;;;;
8500201;BARRIX;Betterave potagère*Désherbage;01/11/1995;;;Retrait;5.0;L/ha;;;;;;;;;;;;
8500206;FOLPAN;Pomme de terre*Trt Part.Aer.*Mildiou(s);25/08/2008;;;Retrait;3.0;kg/ha;;;;30/11/2008;30/09/2009;;;;;;;
8500206;FOLPAN;Fruits à pépins*Trt Part.Aer.*Tavelure(s);;;;Retrait;0.2;kg/hL;;;;30/11/2008;30/09/2009;;;;;;;
8500206;FOLPAN;Vigne*Trt Part.Aer.*Excoriose;;;;Retrait;0.3;kg/hL;;;;;;;;;;;;
8500206;FOLPAN;Vigne*Trt Part.Aer.*Mildiou(s);;;;Retrait;3.0;kg/ha;;;;;;;;;;;;
8500206;FOLPAN;Vigne*Trt Part.Aer.*Rougeot parasitaire;;;;Retrait;3.0;kg/ha;;;;;;;;;;;;
8500208;AKAR;Cucurbitacées à peau non comestible*Trt Part.Aer.*Acariens;03/12/1999;;;Retrait;0.5;L/hL;;;;;;;;;;;;
8500208;AKAR;Fruits à pépins*Trt Part.Aer.*Acariens et phytoptes;03/12/1999;;;Retrait;0.5;L/hL;;;;;;;;;;;;
8500208;AKAR;Rosier*Trt Part.Aer.*Acariens;03/12/1999;;;Retrait;0.5;L/hL;;;;;;;;;;;;
8500208;AKAR;Vigne*Trt Part.Aer.*Acariens;03/12/1999;;;Retrait;0.5;L/hL;;;;;;;;;;;;
8500209;GARLON 72;Prairies*Contrôle Broussaill.;01/11/1995;;;Retrait;5.0;L/hL;;;;;;;;;;;;
8500209;GARLON 72;Traitements généraux*Dévital. Broussailles (1);01/11/1995;;;Retrait;5.0;L/hL;;;;;;;;;;;;
8500210;INDHORMONE P;Cultures ornementales*Trt Plants Boutures*Act. Rhizogénèse;06/02/2004;;;Retrait;;;;;;;;;;;;;;
8500211;HERTRAM;JEVI*Désherb. Total (1);01/10/1990;;;Retrait;10.0;kg/ha;;;;;;;;;;;;
8500211;HERTRAM;JEVI*Désherbage*All. PJT, Cimet., Voies (1);01/10/1990;;;Retrait;5.0;kg/ha;;;;;;;;;;;;
8500212;SPORLAN;Fruits à pépins*Trt Part.Aer.*Tavelure(s);06/02/2004;;;Retrait;0.2;kg/hL;;;;;;;;;;;;
8500213;QUINOLATE MG SAFI;Blé*Trt Sem.*Champignons (autres que pythiacées);01/11/1995;;;Retrait;300.0;g/q;;;;;;;;;;;;
8500213;QUINOLATE MG SAFI;Céréales à paille*Trt Sem.*Mouches;01/11/1995;;;Retrait;300.0;g/q;;;;;;;;;;;;
8500213;QUINOLATE MG SAFI;Céréales à paille*Trt Sem.*Répulsif Corbeaux;01/11/1995;;;Retrait;300.0;g/q;;;;;;;;;;;;
8500217;ERISAN SUPER;Fruits à pépins*Trt Part.Aer.*Tavelure(s);;;;Retrait;0.2;kg/hL;;;;;;;;;;;;
8500218;VALIANT;Laitue*Trt Part.Aer.*Mildiou(s);08/12/2003;;;Retrait;3.0;kg/ha;;;;;;;;;;;;
8500218;VALIANT;Vigne*Trt Part.Aer.*Mildiou(s);08/12/2003;;;Retrait;0.3;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Pêcher - Abricotier*Trt Part.Aer.*Cloque(s);09/01/2013;;;Retrait;0.3;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Pêcher - Abricotier*Trt Part.Aer.*Tavelure(s);09/01/2013;;;Retrait;0.18;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Fruits à pépins*Trt Part.Aer.*Maladies précoces des fruits;09/01/2013;;;Retrait;0.18;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Fruits à pépins*Trt Part.Aer.*Tavelure(s);09/01/2013;;;Retrait;0.18;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Prunier*Trt Part.Aer.*Cloque(s);09/01/2013;;;Retrait;0.3;kg/hL;;;;;;;;;;;;
8500219;MERPAN;Prunier*Trt Part.Aer.*Tavelure(s);09/01/2013;;;Retrait;0.18;kg/hL;;;;;;;;;;;;
